2.100000E+1 2.300000E+5 7.100200E+4 3.110020E+5 1.069000E-7 1.056667E-7 2.816667E-8 3.876667E-8 1.686667E-8 1.630000E-8 1.696667E-8 1.656667E-8 1.504000E-7 -3.133333E-11 0.000000E+0 2.083327E-4
2.200000E+1 2.300000E+5 7.199800E+4 3.110020E+5 1.065333E-7 1.040000E-7 2.783333E-8 3.853333E-8 1.656667E-8 1.603333E-8 1.666667E-8 1.630000E-8 1.482667E-7 -3.366667E-11 0.000000E+0 2.270615E-4
2.300000E+1 2.300000E+5 7.300000E+4 3.110020E+5 1.066000E-7 1.053333E-7 2.810000E-8 3.863333E-8 1.680000E-8 1.623333E-8 1.693333E-8 1.646667E-8 1.498667E-7 -3.900000E-11 0.000000E+0 2.602498E-4
2.400000E+1 2.300000E+5 7.400200E+4 3.110020E+5 1.061333E-7 1.050333E-7 2.800000E-8 3.846667E-8 1.676667E-8 1.620000E-8 1.686667E-8 1.646667E-8 1.494000E-7 -4.266667E-11 0.000000E+0 2.855864E-4
2.500000E+1 2.300000E+5 7.500200E+4 3.110020E+5 1.059333E-7 1.045333E-7 2.790000E-8 3.840000E-8 1.666667E-8 1.613333E-8 1.680000E-8 1.636667E-8 1.488667E-7 -4.766667E-11 0.000000E+0 3.202165E-4
2.600000E+1 2.300000E+5 7.599800E+4 3.110020E+5 1.044667E-7 1.029667E-7 2.746667E-8 3.786667E-8 1.636667E-8 1.586667E-8 1.653333E-8 1.616667E-8 1.466667E-7 -5.433333E-11 0.000000E+0 3.704246E-4
2.700000E+1 2.300000E+5 7.700000E+4 3.110020E+5 1.027000E-7 1.012000E-7 2.700000E-8 3.720000E-8 1.610000E-8 1.560000E-8 1.623333E-8 1.590000E-8 1.440667E-7 -6.200000E-11 0.000000E+0 4.303544E-4
2.800000E+1 2.300000E+5 7.800200E+4 3.110020E+5 1.057667E-7 1.039667E-7 2.776667E-8 3.830000E-8 1.656667E-8 1.603333E-8 1.670000E-8 1.630000E-8 1.480333E-7 -7.433333E-11 0.000000E+0 5.021380E-4
2.900000E+1 2.300000E+5 7.900200E+4 3.110020E+5 1.055000E-7 1.042333E-7 2.783333E-8 3.830000E-8 1.660000E-8 1.606667E-8 1.673333E-8 1.636667E-8 1.484000E-7 -8.766667E-11 0.000000E+0 5.907643E-4
3.000000E+1 2.300000E+5 7.999800E+4 3.110020E+5 1.044333E-7 1.027667E-7 2.743333E-8 3.783333E-8 1.633333E-8 1.583333E-8 1.646667E-8 1.610000E-8 1.463333E-7 -1.000000E-10 0.000000E+0 6.833948E-4
3.100000E+1 2.300000E+5 8.100000E+4 3.110020E+5 1.031333E-7 1.015667E-7 2.710000E-8 3.733333E-8 1.616667E-8 1.566667E-8 1.630000E-8 1.596667E-8 1.446667E-7 -1.186667E-10 0.000000E+0 8.202537E-4
3.200000E+1 2.300000E+5 8.200200E+4 3.110020E+5 1.017333E-7 1.004667E-7 2.680000E-8 3.686667E-8 1.596667E-8 1.550000E-8 1.610000E-8 1.580000E-8 1.430667E-7 -1.396667E-10 0.000000E+0 9.762342E-4
3.300000E+1 2.300000E+5 8.300200E+4 3.110020E+5 1.013333E-7 1.001333E-7 2.670000E-8 3.673333E-8 1.590000E-8 1.543333E-8 1.610000E-8 1.570000E-8 1.425333E-7 -1.640000E-10 0.000000E+0 1.150606E-3
3.400000E+1 2.300000E+5 8.399800E+4 3.110020E+5 1.033000E-7 1.023333E-7 2.726667E-8 3.746667E-8 1.630000E-8 1.580000E-8 1.643333E-8 1.606667E-8 1.456000E-7 -1.990000E-10 0.000000E+0 1.366777E-3
3.500000E+1 2.300000E+5 8.500000E+4 3.110020E+5 1.015333E-7 1.005000E-7 2.673333E-8 3.683333E-8 1.593333E-8 1.553333E-8 1.613333E-8 1.583333E-8 1.430000E-7 -2.253333E-10 0.000000E+0 1.575766E-3
3.600000E+1 2.300000E+5 8.600200E+4 3.110020E+5 1.041667E-7 1.033000E-7 2.753333E-8 3.783333E-8 1.643333E-8 1.590000E-8 1.660000E-8 1.620000E-8 1.469667E-7 -2.746667E-10 0.000000E+0 1.868904E-3
3.700000E+1 2.300000E+5 8.700200E+4 3.110020E+5 1.051000E-7 1.031000E-7 2.756667E-8 3.806667E-8 1.636667E-8 1.586667E-8 1.653333E-8 1.620000E-8 1.469667E-7 -3.196667E-10 0.000000E+0 2.175122E-3
3.800000E+1 2.300000E+5 8.799800E+4 3.110020E+5 1.037333E-7 1.030333E-7 2.740000E-8 3.760000E-8 1.640000E-8 1.593333E-8 1.660000E-8 1.616667E-8 1.464000E-7 -3.690000E-10 0.000000E+0 2.520561E-3
3.900000E+1 2.300000E+5 8.900000E+4 3.110020E+5 1.070333E-7 1.059333E-7 2.823333E-8 3.883333E-8 1.686667E-8 1.633333E-8 1.706667E-8 1.660000E-8 1.507667E-7 -4.376667E-10 0.000000E+0 2.902959E-3
